,prenom,genre,fréquence
7027,malie,0,0
7028,malik,1,0.13
7029,malika,0,2.64
7030,malin,0,10.99
7031,malina,0,0
7032,malinda,0,0
7033,malka,0,0
7034,mallaidh,0,0
7035,mallory,2,0.03
7036,mallt,0,0
7037,malone,1,0.61
7038,malvina,0,2.20
7039,malvolio,1,0
7040,mamie,0,1.37
7041,manasseh,1,0
7042,manasses,1,0
7043,mandeep,1,0
7044,mandi,0,0
7045,mandy,0,0.03
7046,manel,1,0
7047,manfred,1,0.10
7048,manfredo,1,0
7049,manfried,1,0
7050,mani,1,0.06
7051,manish,1,0
7052,manjula,0,0
7053,manjusha,0,0
7054,manley,1,0.06
7055,manlio,1,0
7056,mannix,1,0
7057,manny,1,0
7058,manoel,1,0.03
7059,manola,0,0
7060,manolo,1,0.06
7061,manon,0,2.68
7062,mansel,1,0
7063,mansoor,1,0
7064,mansur,1,0
7065,manu,1,0.89
7066,manuel,1,12.01
7067,manuela,0,0.13
7068,manus,1,0.16
7069,manya,0,0
7070,maoilios,1,0
7071,maquinna,1,0
7072,mara,0,0
7073,mara,0,0
7074,marajha,0,0
7075,maral,0,0.03
7076,maralyn,0,0
7077,marc,1,19.37
7078,marcel,1,30.07
7079,marcela,0,0
7080,marceli,1,0
7081,marcelina,0,0.03
7082,marceline,0,4.36
7083,marcelino,1,0.10
7084,marcella,0,1.53
7085,marcelle,0,1.31
7086,marcellette,0,0
7087,marcellin,1,0.54
7088,marcelline,0,0.03
7089,marcellino,1,0
7090,marcello,1,1.85
7091,marcellus,1,0.41
7092,marcelo,1,0
7093,marci,0,0
7094,marcia,0,2.07
7095,marcie,0,0
7096,marcin,1,0
7097,marcio,1,0
7098,marco,1,8.89
7099,marcos,1,0.16
7100,marcus,1,0.25
7101,marcy,0,0
7102,marduk,1,0
7103,mared,0,0
7104,maredudd,1,0
7105,mareike,0,0
7106,marek,1,2.42
7107,maresol,0,0
7108,marfa,0,0.06
7109,margaid,0,0
7110,marganita,0,0
7111,margaret,0,0.73
7112,margaréta,0,0
7113,margareta,0,0
7114,margarete,0,0
7115,margarethe,0,0
7116,margaretta,0,0
7117,margarid,0,0
7118,margarida,0,0
7119,margarita,0,0.13
7120,margaux,0,0.25
7121,marge,0,17.04
7122,marged,0,0
7123,margery,0,0.03
7124,margh,1,0
7125,margherita,0,0.19
7126,margie,0,0.03
7127,margit,0,0
7128,margo,0,0
7129,margot,0,0.92
7130,margrét,0,0
7131,margrethe,0,0.03
7132,marguerite,0,28.29
7133,mari,0,68.91
7134,mária,0,0
7135,maría,0,0
7136,maria,0,14.91
7137,mariabella,0,0
7138,mariah,0,0
7139,mariam,0,0.06
7140,mariamne,0,0
7141,marian,0,0
7142,marian,1,0
7143,marian,1,0
7144,mariana,0,0.06
7145,mariangela,0,0
7146,marianna,0,0.06
7147,marianne,0,0
7148,marianne,0,0
7149,mariano,1,0.38
7150,marianus,1,0
7151,maribel,0,0
7152,marica,0,0.03
7153,marie,0,122.52
7154,marieke,0,0
7155,mariel,0,0
7156,mariele,0,0
7157,mariella,0,2.80
7158,marielle,0,0.13
7159,marietta,0,0.10
7160,mariette,0,4.08
7161,marigold,0,0.06
7162,marija,0,0
7163,marijan,1,0
7164,marijana,0,0
7165,marijke,0,0
7166,marijona,0,0
7167,marijse,0,0
7168,marika,0,0.19
7169,mariko,0,0
7170,marilena,0,0
7171,marilene,0,0
7172,marilou,0,0.13
7173,marilyn,0,0.99
7174,marilynn,0,0
7175,marin,1,21.15
7176,marina,0,1.88
7177,marinda,0,0
7178,marine,0,40.49
7179,marino,1,8.41
7180,marinus,1,0.03
7181,mario,1,3.06
7182,marion,0,0
7183,marion,1,0
7184,maris,0,4.05
7185,marisa,0,0
7186,marise,0,0.03
7187,mariska,0,0
7188,marisol,0,0
7189,marissa,0,0
7190,marit,0,0
7191,marita,0,0
7192,maritza,0,0
7193,marius,1,0.92
7194,mariusz,1,0
7195,mariya,0,0
7196,marja,0,0
7197,marjaana,0,0
7198,marjan,0,0
7199,marjani,0,0
7200,marje,0,0
7201,marjeta,0,0
7202,marjolaine,0,0.48
7203,marjorie,0,0.16
7204,marjory,0,0
7205,márk,1,0
7206,mark,1,1.82
7207,markéta,0,0
7208,marketta,0,0
7209,markku,1,0
7210,marko,1,1.47
7211,markus,1,0.10
7212,marla,0,0
7213,marlee,0,0
7214,marlen,1,0
7215,marlena,0,0
7216,marlene,0,0.03
7217,marley,2,0.16
7218,marlin,1,0
7219,marlon,1,3.89
7220,marlowe,1,0.32
7221,marly,1,0.41
7222,marlyn,0,0
7223,marmaduke,1,0
7224,marna,0,0
7225,marni,0,0
7226,marnie,0,0
7227,marnie,0,0
7228,marquis,1,7.10
7229,marquise,1,5.77
7230,marquita,0,0
7231,mars,1,31.92
7232,marsaili,0,0
7233,marsha,0,0
7234,marshal,1,0.25
7235,marshall,1,3.22
7236,marshan,0,0
7237,márta,0,0
7238,märta,0,0
7239,marta,0,0
7240,mårten,1,0
7241,marten,1,0
7242,martha,0,5.64
7243,marthe,0,14.40
7244,martie,1,0
7245,martijn,1,0
7246,martín,1,0
7247,martin,1,29.21
7248,martina,0,0
7249,martine,0,2.68
7250,martinho,1,0
7251,martino,1,0.13
7252,martirio,0,0
7253,martita,0,0
7254,márton,1,0
7255,martta,0,0
7256,martti,1,0
7257,mártuska,0,0
7258,marty,1,3.47
7259,martyn,1,0
7260,martyna,0,0
7261,marva,0,0.03
7262,marvin,1,0
7263,marvyn,1,0
7264,marwa,0,0
7265,mary,0,6.59
7266,marya,0,0
7267,maryam,0,0
7268,maryann,0,0
7269,maryanne,0,0
7270,marylou,0,0
7271,marylyn,0,0
7272,maryvonne,0,0.48
7273,marzena,0,0
7274,marzio,1,0
7275,masego,0,0
7276,masha,0,0
7277,mason,1,0.29
7278,masood,1,0
7279,massimiliano,1,0
7280,massimo,1,1.69
7281,masterman,1,0.03
7282,mas'ud,1,0
7283,masuyo,1,0
7284,mat,1,5.73
7285,máté,1,0
7286,matej,1,0
7287,mateja,0,0
7288,mateo,1,0.32
7289,mateus,1,0
7290,mateusz,1,0
7291,matheus,1,0
7292,mathew,1,0.03
7293,mathias,1,13.25
7294,mathieu,1,3.35
7295,mathilda,0,0
7296,mathilde,0,4.71
7297,mathis,1,0.45
7298,mathúin,1,0
7299,matias,1,0
7300,matija,1,0
7301,matild,0,0
7302,matilda,0,0
7303,matilde,0,0.03
7304,matjaz,1,0
7305,matleena,0,0
7306,matrona,0,0.03
7307,matryona,0,0
7308,mats,1,0.61
7309,matt,1,0.10
7310,matteo,1,0
7311,matthew,1,0.22
7312,matthias,1,0.13
7313,matthieu,1,0.86
7314,matti,1,0
7315,mattia,1,0.03
7316,mattie,2,0
7317,mattithyahu,1,0
7318,matty,1,0
7319,matvei,1,0
7320,mátyás,1,0
7321,matylda,0,0
7322,maud,0,1.56
7323,maude,0,0
7324,maudie,0,0
7325,mauno,1,0
7326,maura,0,0
7327,maura,0,0
7328,maureen,0,0.45
7329,maurene,0,0
7330,mauri,1,0.13
7331,maurice,1,46.99
7332,mauricio,1,0
7333,maurine,0,0
7334,maurizio,1,0.06
7335,mauro,1,0.03
7336,maurus,1,0
7337,mave,0,0
7338,maverick,1,0
7339,mavis,0,0
7340,mavourneen,0,0
7341,mavreena,0,0
7342,max,1,13.44
7343,maxene,0,0
7344,maxim,1,0.10
7345,maxime,1,3.92
7346,maximiano,1,0
7347,maximilian,1,0
7348,maximilien,1,3.12
7349,maximilienne,0,0
7350,maximillian,1,0
7351,maximino,1,0
7352,maximo,1,0
7353,maximus,1,0.19
7354,maxine,0,0
7355,maxwell,1,5.96
7356,may,0,1.34
7357,maya,0,0
7358,maya,0,0
7359,maybelle,0,0
7360,maybelline,0,0
7361,mayim,0,0
7362,mayme,0,0
7363,maynard,1,0.45
7364,maynerd,1,0
7365,mayra,0,0
7366,mayson,1,0
7367,mayte,0,0
7368,mazin,1,0
7369,mckayla,0,0
7370,mckenna,0,0
7371,mckenzie,2,0.06
7372,méabh,0,0
7373,meadhbh,0,0
7374,meadow,0,0.03
7375,meagan,0,0
7376,meaghan,0,0
7377,meallán,1,0
7378,meave,0,0
7379,meaveen,0,0
7380,mechteld,0,0
7381,mechtilde,0,0
7382,medb,0,0
7383,medea,0,0.10
7384,media,0,0.32
7385,medusa,0,0
7386,meena,0,0
7387,meera,0,0
7388,mefodi,1,0
7389,meg,0,0.29
7390,megan,0,0
7391,meghan,0,0
7392,mehalia,0,0
7393,mehetabel,0,0
7394,mehitabel,0,0
7395,mehmed,1,0.03
7396,mehmet,1,0.03
7397,mehmud,1,0
7398,mehrdad,1,0
7399,mei,0,0.13
7400,meical,1,0
7401,meike,0,0
7402,meinard,1,0
7403,meinhard,1,0
7404,meinir,0,0
7405,meinrad,1,0
7406,meinwen,0,0
7407,meir,1,0.03
7408,meirion,1,0
7409,meiriona,0,0
7410,mel,2,0.35
7411,melaina,0,0
7412,melania,0,0
7413,mélanie,0,3.38
7414,melanie,0,0.03
7415,melany,0,0
7416,melba,0,0.29
7417,melchior,1,0.73
7418,melchiorre,1,0
7419,melchor,1,0
7420,mele,0,0.03
7421,melek,1,0
7422,melek,0,0
7423,melesina,0,0
7424,melete,0,0
7425,melia,0,0
7426,melia,0,0
7427,melicent,0,0
7428,melina,0,0.10
7429,melinda,0,0
7430,meliora,0,0
7431,melisa,0,0
7432,mélissa,0,0
7433,melissa,0,0.10
7434,melita,0,0.16
7435,melitta,0,0
7436,mellan,1,0
7437,melle,0,0.10
7438,mellony,0,0
7439,melody,0,0.06
7440,melor,1,0
7441,melpomene,0,0
7442,melva,0,0
7443,melville,1,0.67
7444,melvin,1,0
7445,melvyn,1,0.03
7446,melyssa,0,0
7447,menachem,1,0
7448,menahem,1,0
7449,menashe,1,0
7450,mendel,1,1.27
7451,menelaus,1,0
7452,menes,1,0
7453,menno,1,0
7454,menuha,0,0
7455,meraud,0,0
7456,mercedes,0,3.28
7457,mercia,0,0
7458,mercury,1,1.34
7459,mercy,0,0.16
7460,meredith,2,0.13
7461,mererid,0,0
7462,merete,0,0
7463,merfyn,1,0
7464,merideth,0,0
7465,meriel,0,0
7466,merilyn,0,0
7467,merita,0,0
7468,meriwether,2,0
7469,merla,0,0
7470,merle,2,1.98
7471,merletta,0,0
7472,merlin,1,1.69
7473,merlyn,2,0
7474,merrick,1,0
7475,merrill,2,0.16
7476,merrilyn,0,0
7477,merrion,1,0
7478,merritt,2,0
7479,merry,0,0.06
7480,merten,1,0
7481,merton,1,0.19
7482,merv,1,0.06
7483,mervin,1,0
7484,mervyn,1,0.06
7485,meryem,0,0
7486,meryl,0,0.06
7487,meshach,1,0
7488,meshulam,1,0
7489,meshullam,1,0
7490,meta,0,0
7491,methoataske,0,0
7492,methodius,1,0
7493,methuselah,1,0
7494,metin,1,0
7495,metody,1,0
7496,mette,0,8.67
7497,meuric,1,0
7498,meurig,1,0
7499,meyer,1,1.78
7500,mhairi,0,0
7501,mia,0,0.29
7502,mica,0,2.10
7503,micaela,0,0
7504,micah,1,0
7505,micaiah,2,0
7506,micajah,1,0
7507,michaël,1,0.19
7508,michael,1,0.67
7509,michaela,0,0
7510,michal,1,0
7511,michal,0,0
7512,michalina,0,0
7513,michayla,0,0
7514,mícheál,1,0
7515,mìcheal,1,0
7516,micheal,1,0
7517,micheil,1,0
7518,michel,1,31.92
7519,michela,0,0
7520,michelangela,0,0
7521,michelangelo,1,0.25
7522,michèle,0,6.82
7523,michele,1,0.22
7524,michelina,0,0
7525,micheline,0,3.50
7526,michelle,0,0.80
7527,michelyne,0,0
7528,michi,0,0.03
7529,michiel,1,0.03
7530,michiko,0,0
7531,michjo,1,0
7532,mick,1,0.57
7533,mickey,1,1.21
7534,mictlantecuhtli,1,0
7535,midas,1,0.29
7536,midge,0,0
7537,midori,0,0
7538,mieczyslaw,1,0
7539,mieke,0,0
7540,miela,0,0
7541,mieszko,1,0
7542,mignon,0,4.71
7543,miguel,1,3.76
7544,miguela,0,0
7545,miha,1,0
7546,mihael,1,0
7547,mihaela,0,0
7548,mihai,1,0
7549,mihaita,1,0
7550,mihajlo,1,0
7551,mihály,1,0
7552,mihammad,1,0
7553,mihangel,1,0
7554,mihhaelo,1,0
7555,miia,0,0
7556,miina,0,0
7557,mika,1,0
7558,mikael,1,0
7559,mikaela,0,0
7560,mikala,1,0
7561,mikayla,0,0
7562,mike,1,1.62
7563,mikel,1,0
7564,mikelo,1,0
7565,mikhail,1,0
7566,mikhaila,0,0
7567,mikhailo,1,0
7568,miki,0,0.03
7569,mikkel,1,0
7570,mikko,1,0
7571,miklós,1,0
7572,mikolaj,1,0
7573,mikolás,1,0
7574,miksa,1,0
7575,mikula,1,0
7576,mikulás,1,0
7577,mila,0,0
7578,milada,0,0
7579,milagros,0,0
7580,milan,1,6.12
7581,milana,0,0
7582,milburga,0,0
7583,milburn,1,0.10
7584,mildred,0,0
7585,milena,0,0
7586,miles,1,2.48
7587,milford,1,0
7588,millard,1,0
7589,millicent,0,0
7590,millie,0,0
7591,milo,1,0.86
7592,milogost,1,0
7593,milos,1,0.06
7594,miloslav,1,0
7595,miloslava,0,0
7596,miloslaw,1,0
7597,milosz,1,0.54
7598,miltiades,1,0
7599,milton,1,0.73
7600,mimi,0,5.80
7601,mina,0,0.80
7602,minako,0,0
7603,mindy,0,0
7604,minerva,0,0.10
7605,ming,2,0.13
7606,minh,1,0.57
7607,minna,0,0.13
7608,minnie,0,0.22
7609,minoru,1,0
7610,minta,0,0
7611,minty,0,0
7612,miquel,1,0.45
7613,mira,0,0.32
7614,mirabella,0,0
7615,mirabelle,0,0.38
7616,miracle,0,25.23
7617,miranda,0,1.12
7618,mircea,1,0.13
7619,mireia,0,0
7620,mireille,0,3.03
7621,mireio,0,0
7622,mirela,0,0
7623,mirele,0,0
7624,mirella,0,0
7625,mirembe,0,0
7626,miren,0,0
7627,miriam,0,0.06
7628,mirinda,0,0
7629,mirja,0,0
7630,mirjam,0,0
7631,mirjami,0,0
7632,mirko,1,0
7633,mirna,0,0
7634,miroslav,1,0.03
7635,miroslava,0,0
7636,miroslaw,1,0
7637,miroslawa,0,0
7638,miruna,0,0
7639,mirza,1,0.22
7640,misha,2,0
7641,misi,1,0
7642,mis'id,1,0
7643,miska,1,0
7644,missie,0,0
7645,misti,0,0
7646,misty,0,0.03
7647,mitch,1,0
7648,mitchell,1,0.57
7649,mithra,1,0.48
7650,mitica,1,0
7651,mitsuko,0,0.03
7652,mitxel,1,0
7653,mitya,1,0
7654,mitzi,0,0
7655,miyako,0,0
7656,mnason,1,0
7657,mneme,0,0
7658,mo,2,5.48
7659,moa,0,0.06
7660,moana,2,0
7661,modest,1,0
7662,modesta,0,0
7663,modeste,1,22.71
7664,modestine,1,0
7665,modesto,1,0
7666,modestus,1,0
7667,modesty,0,0
7668,modya,1,0
7669,mogens,1,0.03
7670,mohamed,1,0.92
7671,mohammad,1,0
7672,mohammed,1,3.12
7673,mohan,1,0
7674,mohana,0,0
7675,mohandas,1,0
7676,mohinder,1,0
7677,mohini,0,0
7678,moira,0,0.16
7679,moirrey,0,0
7680,moisés,1,0
7681,moishe,1,0
7682,mojisola,0,0
7683,mokosh,0,0
7684,mollie,0,0
7685,molly,0,1.08
7686,mona,0,0
7687,mona,0,0
7688,mona,0,0
7689,monat,0,0
7690,monday,0,0.03
7691,monet,1,1.24
7692,mongkut,1,0
7693,mónica,0,0
7694,monica,0,0.38
7695,monifa,0,0
7696,mónika,0,0
7697,monika,0,0.06
7698,monique,0,5.93
7699,monna,0,0.03
7700,monroe,1,0.89
7701,monserrat,0,0.03
7702,monta,0,17.30
7703,montague,1,0
7704,montana,0,0.54
7705,monte,1,50.24
7706,montgomery,1,1.34
7707,montserrat,0,0.61
7708,monty,1,0.16
7709,mór,0,0
7710,mora,0,0.16
7711,morag,0,0.03
7712,morana,0,0
7713,moray,1,0.03
7714,morcant,0,0
7715,mordecai,1,0
7716,mordechai,1,0
7717,mordikai,1,0
7718,moreen,0,0
7719,morgaine,0,0
7720,morgan,2,2.42
7721,morgana,0,0.03
7722,morgane,0,0.29
7723,moriah,0,0.03
7724,móric,1,0
7725,moricz,1,0
7726,moriko,0,0
7727,moritz,1,0.64
7728,morley,1,0.22
7729,morna,0,0
7730,morpheus,1,0
7731,morrigan,0,0
7732,mórríghan,0,0
7733,morris,1,0.45
7734,mort,1,346.83
7735,morten,1,0
7736,mortimer,1,0.48
7737,morton,1,0.86
7738,morty,1,0.06
7739,morven,0,0
7740,morwenna,0,0
7741,mose,1,0
7742,moses,1,0.03
7743,moshe,1,0.03
7744,mosi,1,0
7745,moss,1,0.10
7746,mostafa,1,0
7747,mostyn,1,0.03
7748,motel,1,0.67
7749,motke,1,0
7750,motya,2,0
7751,moyna,0,0
7752,moyra,0,0
7753,mózes,1,0
7754,mozes,1,0
7755,mscislaw,1,0
7756,mstislav,1,0
7757,mu,2,0.61
7758,muadhnait,0,0
7759,müge,0,0
7760,muhammad,1,0
7761,muhammed,1,0.03
7762,muhsin,1,0
7763,muhsina,0,0
7764,muir,1,0.22
7765,muireadhach,1,0
7766,muireall,0,0
7767,muireann,0,0
7768,muirenn,0,0
7769,muirgen,0,0
7770,muirgheal,0,0
7771,muirín,0,0
7772,muiris,1,0
7773,muirne,0,0
7774,mukesh,1,0
7775,mukhtar,1,0
7776,mukul,1,0
7777,muna,0,0
7778,munashe,2,0
7779,mungo,1,0.19
7780,munir,1,0.89
7781,munira,0,0
7782,munro,1,0
7783,munroe,1,0
7784,murali,1,0
7785,murchadh,1,0
7786,murdag,0,0
7787,murdo,1,0
7788,murdoch,1,0.03
7789,muriel,0,0.73
7790,murphy,2,1.82
7791,murray,1,2.01
7792,murrough,1,0
7793,murtagh,1,0
7794,musa,1,0.06
7795,mus'ad,1,0
7796,muscowequan,1,0
7797,mustafa,1,0.06
7798,mu'tasim,1,0
7799,mwanajuma,0,0
7800,mya,0,0.03
7801,myf,0,0
7802,myfanwy,0,0
7803,myghal,1,0
7804,mykhailo,1,0
7805,mykhaylo,1,0
7806,mykola,1,0
7807,mykolas,1,0
7808,myles,1,0
7809,myra,0,0.22
7810,myranda,0,0
7811,myrddin,1,0
7812,myriam,0,0.92
7813,myrna,0,0
7814,myron,1,0.03
7815,myrrine,0,0
7816,myrtie,0,0
7817,myrtle,0,0
7818,mysie,0,0.03
7819,naamah,0,0
7820,nabil,1,0
7821,nacho,1,0
7822,nacio,1,0
7823,nada,0,0.22
7824,nadejda,0,0.10
7825,nader,1,0.03
7826,nadezhda,0,0
7827,nadia,0,0
7828,nadia,0,0
7829,nadim,1,0
7830,nadine,0,21.19
7831,nadir,1,0.29
7832,nadira,0,0
7833,nadja,0,0.29
7834,nadra,0,0
7835,nadya,0,0
7836,nadya,0,0
7837,nadzeija,0,0
7838,nagendra,1,0
7839,nagi,1,0
7840,nagib,1,0
7841,nahal,0,0
7842,naheed,0,0
7843,nahor,1,0
7844,nahum,1,0.10
7845,nail,1,0
7846,naila,0,0
7847,na'im,1,0
7848,na'ima,0,0
7849,nainsí,0,0
7850,naitik,1,0
7851,naji,1,0
7852,najib,1,0
7853,nakato,0,0
7854,nalani,0,0
7855,naldo,1,0
7856,nan,0,0.92
7857,nana,0,6.31
7858,nanaea,0,0
7859,nanaia,0,0
7860,nanashi,2,0
7861,nancy,0,12.68
7862,nanda,1,0.03
7863,nandag,0,0
7864,nándor,1,0
7865,nandy,1,0
7866,nanette,0,1.98
7867,nanna,0,0
7868,nannie,0,0
7869,nanook,1,0
7870,nanuk,1,0
7871,naoise,1,0
7872,naoko,0,0
7873,naomh,0,0
7874,naomhán,1,0
7875,naomi,0,0
7876,naomi,0,0
7877,naphtali,1,0
7878,napier,1,0.16
7879,napoleon,1,0.03
7880,narayan,1,0
7881,narca,0,0
7882,narcisa,0,0
7883,narciso,1,0
7884,narcissa,0,0
7885,narcisse,1,1.18
7886,narcissus,1,0
7887,narelle,0,0
7888,narendra,1,0
7889,narinder,1,0
7890,nasim,0,0
7891,nasir,1,0
7892,nasira,0,0
7893,nastasia,0,0.03
7894,nastya,0,0
7895,nat,1,0.38
7896,natale,0,5.80
7897,natalee,0,0
7898,natália,0,0
7899,natalia,0,0.10
7900,natalie,0,0.76
7901,natalya,0,0
7902,natan,1,0
7903,natanaele,1,0
7904,natasa,0,0
7905,natasha,0,0
7906,nathalie,0,10.42
7907,nathan,1,8.19
7908,nathanael,1,0.03
7909,nathaniel,1,0.10
7910,natille,0,0
7911,natsuko,0,0
7912,natsumi,0,0
7913,naum,1,0.03
7914,nava,0,0
7915,naveed,1,0
7916,naveen,1,0
7917,navid,1,0
7918,nawal,0,0
7919,nawra,0,0
7920,nayeli,0,0
7921,nazaire,1,2.01
7922,nazario,1,0
7923,ndidi,2,0
7924,nea,0,0.06
7925,neacel,1,0
7926,neal,1,0.03
7927,neasa,0,0
7928,neassa,0,0
7929,neculai,1,0
7930,ned,1,0.16
7931,neelam,2,0
7932,neely,1,0
7933,nefertari,0,0
7934,nefertiti,0,0.03
7935,nehemiah,1,0
7936,neifion,1,0
7937,neil,1,0.29
7938,neilina,0,0
7939,neirin,1,0
7940,nekane,0,0
7941,nekoda,1,0
7942,nelda,0,0
7943,nell,0,0
7944,nelle,0,0
7945,nellie,0,0.03
7946,nelly,0,0.80
7947,nels,1,0
7948,nelson,1,1.82
7949,nelu,1,0
7950,nemesis,0,0.03
7951,nena,0,0
7952,neo,2,0
7953,neo,1,0
7954,neoptolemus,1,0
7955,nephele,0,0
7956,neptune,1,2.07
7957,nereida,0,0
7958,nereus,1,0
7959,nereza,0,0
7960,nergis,0,0
7961,neriah,0,0
7962,nerida,0,0
7963,nerina,0,0
7964,nerio,1,0
7965,nerissa,0,0
7966,nero,1,0
7967,nero,1,0
7968,nerys,0,0
7969,nessa,0,0
7970,nessa,0,0
7971,nessa,0,0
7972,nesta,0,0.03
7973,nestor,1,4.21
7974,nestore,1,0
7975,nethaniah,1,0
7976,netta,0,0.25
7977,nettie,0,0
7978,netuno,1,0
7979,neus,0,0
7980,neva,0,0.03
7981,nevada,2,0.54
7982,nevaeh,0,0
7983,nevan,1,0
7984,neve,0,0
7985,neves,0,0
7986,nevil,1,0
7987,neville,1,0.13
7988,nevio,1,0
7989,newt,1,0
7990,newton,1,5.86
7991,neza,0,0
7992,ngai,1,0
7993,ngaio,0,0
7994,ngaire,0,0
7995,ngoc,0,0
7996,ngozi,2,0
7997,nguyen,1,0.06
7998,nguyet,0,0
7999,nhung,2,0
8000,nia,0,0
8001,nia,0,0
8002,niall,1,0
8003,niamh,0,0
8004,nibori,1,0
8005,nic,1,0
8006,niccolò,1,0
8007,nichjo,1,0
8008,nichol,1,0
8009,nicholas,1,0.13
8010,nichole,0,0
8011,nick,1,0.67
8012,nickolas,1,0
8013,nickolaus,1,0
8014,nicky,2,0
8015,nico,1,0.41
8016,nicodème,1,0.13
8017,nicodemo,1,0
8018,nicodemus,1,0
8019,nicol,1,0.54
8020,nicola,1,0
8021,nicola,0,0
8022,nicolae,1,0.03
8023,nicolao,1,0
8024,nicolaos,1,0.03
8025,nicolás,1,0
8026,nicolas,1,51.04
8027,nicolasa,0,0
8028,nicolau,1,0
8029,nicole,0,12.17
8030,nicoleta,0,0
8031,nicoletta,0,0
8032,nicolette,0,0.22
8033,nicolina,0,0
8034,nicolò,1,0
8035,nicomedo,1,0
8036,nicostrato,1,0
8037,nicu,1,0
8038,nicusor,1,0
8039,niels,1,0
8040,niels,1,0
8041,nieve,0,0.03
8042,nieves,0,0
8043,nigel,1,0.10
8044,nigelia,0,0
8045,nigella,0,0
8046,niilo,1,0
8047,nikandros,1,0
8048,nike,0,0.03
8049,nikephoros,2,0
8050,nikias,1,0
8051,nikifor,1,0
8052,nikita,1,0.29
8053,nikki,0,0
8054,nikkole,0,0
8055,niklas,1,0
8056,niklaus,1,0.06
8057,niko,1,0
8058,nikodemos,1,0
8059,nikodim,1,0
8060,nikola,1,0.03
8061,nikolaas,1,0
8062,nikolai,1,0
8063,nikolao,1,0
8064,nikolaos,1,0.19
8065,nikolas,1,0.03
8066,nikolaus,1,0
8067,nikole,0,0
8068,nikoleta,0,0
8069,nikolett,0,0
8070,nikolina,0,0
8071,nikomachos,1,0
8072,nikomedes,1,0
8073,nikon,1,0.10
8074,nikostratos,1,0
8075,nila,0,0
8076,niles,1,0
8077,nilofer,0,0
8078,niloofar,0,0
8079,nils,1,0.67
8080,nimbus,1,0.45
8081,nina,0,0
8082,nina,0,0
8083,ninel,0,0
8084,ninette,0,0.16
8085,ning,2,0.16
8086,ninian,1,0
8087,nino,1,0.45
8088,ninon,0,0.51
8089,nioclás,1,0
8090,nir,1,1.08
8091,nirvana,0,0.41
8092,nishant,1,0
8093,nissa,0,0
8094,nita,0,0.03
8095,niu,0,0
8096,nivek,1,0
8097,niven,1,0.03
8098,nizar,1,0
8099,nkechi,0,0
8100,nkosana,1,0
8101,nkosazana,0,0
8102,nkruma,2,0
8103,nnamdi,1,0
8104,noa,0,0.06
8105,noach,1,0.03
8106,noah,1,0
8107,noah,0,0
8108,noak,1,0
8109,noam,1,0.06
8110,noble,1,19.21
8111,nobu,1,0
8112,noé,1,1.56
8113,noel,1,0.13
8114,noelani,0,0
8115,noele,0,0
8116,noelene,0,0
8117,noella,0,0
8118,noelle,0,0
8119,noemi,0,0
8120,noémie,0,0.13
8121,noga,0,0
8122,nohemi,0,0
8123,nóirín,0,0
8124,nola,0,0
8125,nolan,1,0.03
8126,nolene,0,0
8127,noll,1,0.25
8128,nomusa,0,0
8129,nona,0,0
8130,nonie,0,0
8131,noor,2,0.16
8132,noora,0,0
8133,nora,0,0.06
8134,norah,0,0
8135,norbert,1,2.58
8136,noreen,0,0
8137,norene,0,0
8138,nori,1,0
8139,norina,0,0
8140,norm,1,0
8141,norma,0,0.54
8142,norman,1,0.38
8143,normand,1,2.48
8144,normina,0,0
8145,norris,1,0.03
8146,norton,1,0.61
8147,norwood,1,0.03
8148,nova,0,1.27
8149,novia,0,0.03
8150,novio,1,0.03
8151,nowell,1,0
8152,nsia,2,0
8153,nsonowa,2,0
8154,nuada,1,0
8155,nuadha,1,0
8156,nuala,0,0.06
8157,nudd,1,0
8158,nuha,0,0
8159,nuno,1,0
8160,nunzia,0,0.76
8161,nunziatina,0,0
8162,nunzio,1,0
8163,nuo,0,0
8164,nur,2,0.06
8165,nura,0,0
8166,nuray,0,0
8167,núria,0,0
8168,nyah,0,0
8169,nyala,0,0
8170,nydia,0,0
8171,nye,1,0.06
8172,nyree,0,0
8173,nyssa,0,0
8174,nyx,0,0
8175,oana,0,0
8176,obadiah,1,0
8177,obed,1,0
8178,oberon,1,0.03
8179,obi,1,0.03
8180,ocean,2,0.54
8181,océane,0,0.48
8182,ochieng,1,0
8183,octavia,0,0
8184,octavian,1,0
8185,octavio,1,0.67
8186,octavius,1,0
8187,odalis,2,0
8188,odalys,0,0
8189,odd,1,0
8190,oddmund,1,0
8191,odelia,0,0
8192,odell,1,0
8193,odessa,0,1.12
8194,odetta,0,0
8195,odette,0,4.59
8196,odharnait,0,0
8197,odhiambo,1,0
8198,odhrán,1,0
8199,ödi,1,0
8200,odila,0,0
8201,odile,0,3.60
8202,odilon,1,1.82
8203,odin,1,0.03
8204,odo,1,0
8205,odoacer,1,0
8206,ödön,1,0
8207,odovacar,1,0
8208,odran,1,0
8209,odysseus,1,0
8210,oedipus,1,0
8211,óengus,1,0
8212,ofélia,0,0
8213,ofelia,0,0
8214,ofer,1,0
8215,ofra,0,0
8216,ofydd,1,0
8217,ogden,1,0
8218,oighrig,0,0
8219,oisín,1,0
8220,oiva,1,0
8221,oksana,0,0
8222,ola,1,0.03
8223,olabode,1,0
8224,olaf,1,1.08
8225,olalla,0,0
